nb_www,phish_hints,nb_hyperlinks,length_words_raw,domain_in_title,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,page_rank,url_len,hostname_len,space_count,digit_ratio_url,status
0,0,6,2,0,0.0,1.0,7412,1561104,2,25,18,0,0.0,1
1,0,126,2,1,0.888888889,0.111111111,6092,0,3,32,23,0,0.0,0
0,0,1,3,0,0.0,1.0,8350,1,10,48,15,0,0.0,0
0,0,9,7,1,0.0,1.0,7765,32,5,132,16,0,0.03937007874015748,1
1,0,184,4,1,0.668478261,0.331521739,-1,2995662,4,64,27,0,0.04918032786885246,0
0,1,87,5,1,0.344827586,0.655172414,-1,0,3,55,19,0,0.0,1
1,0,17,2,1,0.882352941,0.117647059,-1,0,3,36,27,0,0.0,0
0,0,372,6,0,0.97311828,0.02688172,7130,12,7,57,16,0,0.0,0
0,0,35,19,0,0.057142857,0.942857143,9317,13,7,123,16,0,0.06956521739130435,0
1,0,4,7,1,1.0,0.0,1609,0,2,46,17,0,0.022222222222222223,1
1,0,174,2,1,0.959770115,0.040229885,4884,238030,3,21,13,0,0.0,0
1,2,1,24,1,0.0,1.0,8348,1,10,189,19,0,0.05,0
0,0,37,7,1,0.486486486,0.513513514,5120,7237162,4,67,9,0,0.0,0
0,0,49,16,1,0.959183673,0.040816327,9689,31719,5,128,9,0,0.04918032786885246,0
0,0,13,2,1,0.076923077,0.923076923,7295,0,5,39,30,0,0.0,1
1,0,18,2,0,0.944444444,0.055555556,4796,621566,3,24,15,0,0.0,0
1,0,90,2,1,0.911111111,0.088888889,8725,287481,4,21,12,0,0.0,0
0,0,51,11,1,1.0,0.0,3993,5707171,0,117,42,0,0.24468085106382978,1
1,3,21,14,1,0.761904762,0.238095238,8756,0,2,102,19,0,0.0,1
0,0,8,3,0,1.0,0.0,1338,22211,6,37,25,0,0.27586206896551724,1
1,0,15,3,1,0.266666667,0.733333333,-1,3475936,4,34,26,0,0.0,0
0,0,33,16,1,0.909090909,0.090909091,-1,1272421,3,81,15,0,0.19117647058823528,0
1,0,4,6,1,1.0,0.0,184,0,0,48,34,0,0.23076923076923078,1
0,3,0,6,1,0.0,0.0,-1,0,2,68,15,0,0.0,1
0,1,1,4,1,1.0,0.0,5279,0,2,45,27,0,0.022727272727272728,1
1,1,28,17,0,0.535714286,0.464285714,1265,2433519,0,165,16,0,0.3524590163934426,1
1,0,103,4,1,0.932038835,0.067961165,7189,481145,1,38,30,0,0.0,1
0,2,4,3,1,1.0,0.0,-1,0,0,37,14,0,0.0,1
0,1,12,11,1,0.75,0.25,1532,4691,2,93,34,0,0.03333333333333333,1
0,0,14,6,0,0.642857143,0.357142857,265,0,0,70,29,0,0.0,1
1,1,19,7,1,1.0,0.0,1999,0,0,85,13,0,0.3709677419354839,1
1,0,17,46,0,0.0,1.0,7419,285,7,246,13,0,0.0,0
1,0,4,10,1,1.0,0.0,1612,4645834,2,77,26,0,0.16666666666666666,1
0,0,234,6,1,0.58974359,0.41025641,6070,14420,5,61,21,0,0.0,0
0,3,37,5,1,0.864864865,0.135135135,3208,0,0,46,13,0,0.0,1
0,4,32,6,1,1.0,0.0,-1,0,0,60,28,0,0.0,1
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,32,25,0,0.18518518518518517,1
0,0,0,9,1,0.0,0.0,5627,0,5,64,43,0,0.3333333333333333,1
0,0,21,5,1,0.19047619,0.80952381,5616,0,5,41,24,0,0.05128205128205128,1
0,0,446,6,0,0.952914798,0.047085202,10604,7137,6,56,18,0,0.0,0
1,0,52,11,0,0.923076923,0.076923077,11555,609,7,100,14,0,0.16279069767441862,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,34,27,0,0.0,1
0,0,7,4,1,0.857142857,0.142857143,-1,0,0,51,16,0,0.10869565217391304,1
1,0,13,3,0,0.846153846,0.153846154,-1,3426017,4,25,12,0,0.0,1
1,0,202,8,0,0.955445545,0.044554455,8836,5999,5,69,17,0,0.0,0
1,0,143,9,0,0.895104895,0.104895105,7840,3993,5,82,16,0,0.0,0
0,0,97,12,1,0.618556701,0.381443299,7449,6951049,8,104,31,0,0.13043478260869565,0
0,2,77,15,1,0.363636364,0.636363636,6426,381,5,395,15,0,0.1416184971098266,1
1,0,53,7,1,0.660377358,0.339622642,5011,33165,4,53,22,0,0.0,0
1,0,104,3,1,0.951923077,0.048076923,2021,4511081,0,37,18,0,0.0,1
0,0,18,16,0,0.388888889,0.611111111,8012,7856,6,125,16,0,0.059322033898305086,0
0,3,57,7,1,1.0,0.0,244,0,0,88,14,0,0.2753623188405797,1
0,0,61,2,1,0.098360656,0.901639344,7297,0,5,47,39,0,0.0,0
1,0,208,3,1,0.995192308,0.004807692,7584,974,5,37,22,0,0.0,0
1,0,51,13,1,1.0,0.0,3992,5707171,0,124,46,0,0.20388349514563106,1
0,2,48,9,1,0.9375,0.0625,1546,4669,2,72,28,0,0.043478260869565216,1
0,0,405,7,0,0.965432099,0.034567901,7130,12,7,56,16,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,36,29,0,0.02857142857142857,1
1,0,30,4,0,0.3,0.7,3374,33138,4,43,17,0,0.0,0
0,1,7,4,0,1.0,0.0,3015,443326,4,44,29,0,0.047619047619047616,1
0,0,92,3,1,0.97826087,0.02173913,217,0,0,98,11,0,0.13953488372093023,1
0,0,23,4,1,1.0,0.0,804,0,2,41,33,0,0.1388888888888889,1
0,0,82,2,0,0.085365854,0.914634146,-1,3514,9,28,6,0,0.0,1
0,0,4,12,1,1.0,0.0,4003,5816617,0,118,42,0,0.14563106796116504,1
0,0,103,3,1,0.59223301,0.40776699,7023,1012136,3,36,14,0,0.0,0
0,0,18,5,1,0.722222222,0.277777778,7496,1144878,4,42,11,0,0.0,0
0,0,0,5,1,0.0,0.0,6389,0,1,53,17,0,0.23255813953488372,1
0,0,10,2,1,0.1,0.9,-1,1590047,6,16,4,0,0.0,1
0,0,5,3,1,0.8,0.2,2838,0,2,35,27,0,0.0,1
0,0,56,6,0,0.803571429,0.196428571,-1,1163,5,42,9,0,0.05,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,28,21,0,0.037037037037037035,1
0,0,298,3,0,0.956375839,0.043624161,7657,433,7,46,15,0,0.0,0
1,0,23,2,1,0.0,1.0,2795,1253797,3,36,27,0,0.0,0
1,1,61,7,1,0.737704918,0.262295082,-1,1068316,4,51,18,0,0.02,0
0,0,102,2,1,0.598039216,0.401960784,7449,0,8,38,29,0,0.0,0
0,0,167,7,1,0.988023952,0.011976048,5877,24587,5,74,12,1,0.027777777777777776,0
1,0,877,2,1,0.979475485,0.020524515,1887,7471833,2,22,14,0,0.0,0
1,0,42,3,1,0.380952381,0.619047619,6444,448374,4,40,23,0,0.0,0
0,0,10,5,0,0.3,0.7,657,0,0,42,34,0,0.0,1
0,0,3,6,1,0.0,1.0,2110,0,0,45,16,0,0.0,1
0,4,0,7,1,0.0,0.0,322,126941,0,125,38,0,0.0,1
0,3,7,12,1,1.0,0.0,7004,0,2,92,17,0,0.08235294117647059,1
1,0,64,9,0,0.734375,0.265625,5505,59760,5,71,15,0,0.0,0
0,0,0,6,1,0.0,0.0,5612,5865346,5,47,39,0,0.14634146341463414,1
1,0,102,2,1,0.931372549,0.068627451,7371,96532,5,22,14,0,0.0,0
0,4,24,18,1,1.0,0.0,-1,0,0,253,15,0,0.4624277456647399,1
0,0,853,6,0,0.944900352,0.055099648,7131,12,7,46,16,0,0.0,0
1,0,130,6,1,0.946153846,0.053846154,6111,0,3,56,19,0,0.05660377358490566,0
1,0,0,4,1,0.0,0.0,43,0,0,33,16,0,0.0,1
0,0,14,3,1,0.642857143,0.357142857,462,2516334,2,48,18,0,0.06666666666666667,1
0,0,0,7,1,0.0,0.0,7802,0,5,70,20,0,0.0,1
0,2,21,8,1,0.19047619,0.80952381,5615,0,5,56,38,0,0.0,1
1,0,160,2,0,0.9875,0.0125,-1,169074,4,19,10,0,0.0,0
0,1,4,10,1,1.0,0.0,4562,0,0,64,11,0,0.0,1
1,0,323,2,0,0.959752322,0.040247678,2254,219358,4,24,15,0,0.0,0
0,0,9,8,1,1.0,0.0,3327,12214,4,68,17,0,0.0,0
0,1,1,14,1,1.0,0.0,7588,27719,6,131,15,1,0.27184466019417475,1
0,0,9,6,1,0.0,1.0,3855,0,2,60,19,0,0.034482758620689655,0
1,2,24,6,1,1.0,0.0,2532,514430,0,61,52,0,0.0,1
0,0,113,8,1,0.902654867,0.097345133,3225,748763,3,64,15,0,0.03225806451612903,0
1,0,103,15,1,0.757281553,0.242718447,8905,76638,4,97,17,0,0.05434782608695652,0
1,0,59,2,1,0.542372881,0.457627119,4666,747137,3,23,14,0,0.0,0
1,0,117,3,0,1.0,0.0,3927,0,3,40,16,0,0.0,0
2,3,32,13,1,0.90625,0.09375,4425,0,2,89,14,0,0.0,1
0,0,150,8,1,0.246666667,0.753333333,8097,52592,5,70,38,0,0.0,0
0,0,140,6,1,0.792857143,0.207142857,7121,33109,4,60,24,1,0.034482758620689655,0
1,0,96,2,1,0.78125,0.21875,7471,3043528,2,29,22,0,0.0,0
0,1,44,7,1,0.977272727,0.022727273,276,0,0,119,14,0,0.7761194029850746,1
1,1,0,5,1,0.0,0.0,-1,0,2,41,12,0,0.0,1
0,0,4,3,1,1.0,0.0,1834,0,0,59,37,0,0.1568627450980392,1
0,1,16,9,0,0.8125,0.1875,7717,156097,4,65,24,0,0.0,0
1,0,7,4,1,0.857142857,0.142857143,2,0,0,34,14,0,0.0,1
0,0,23,4,1,0.782608696,0.217391304,4202,0,0,45,38,0,0.0,1
1,0,124,2,1,0.943548387,0.056451613,5832,2383950,3,25,16,0,0.0,0
0,1,33,5,1,0.272727273,0.727272727,1547,4639,2,40,23,0,0.08108108108108109,1
0,0,6,6,1,0.5,0.5,8922,309153,3,44,15,0,0.0,1
1,0,183,2,1,1.0,0.0,1801,668078,2,28,19,0,0.0,0
1,0,19,2,1,0.842105263,0.157894737,4252,6983499,3,28,19,0,0.0,0
0,0,8,3,1,0.625,0.375,5077,194144,5,36,17,0,0.16129032258064516,0
0,0,0,4,1,0.0,0.0,1830,0,1,34,16,0,0.0,1
0,0,28,4,0,0.535714286,0.464285714,-1,34164,5,29,8,0,0.07407407407407407,0
1,0,0,16,1,0.0,0.0,2634,103920,5,137,22,0,0.0,0
0,1,5,2,1,0.4,0.6,-1,0,0,18,10,0,0.0,1
1,0,18,4,0,0.777777778,0.222222222,-1,642658,3,28,19,0,0.0,0
0,0,37,1,0,0.810810811,0.189189189,1204,379676,3,27,14,0,0.125,0
1,0,50,14,0,0.84,0.16,8618,1418,6,97,15,0,0.0,0
0,0,90,10,1,0.577777778,0.422222222,7615,2188,5,100,31,0,0.0,0
0,3,6,10,1,1.0,0.0,7267,0,1,81,20,0,0.0,1
0,2,588,6,1,0.969387755,0.030612245,7938,0,2,72,35,0,0.0,1
0,1,23,11,1,1.0,0.0,819,0,2,380,32,0,0.14457831325301204,1
0,0,17,6,1,0.058823529,0.941176471,1794,0,0,57,14,0,0.017857142857142856,1
0,0,12,2,1,0.833333333,0.166666667,5160,0,8,27,20,0,0.0,0
0,0,20,7,1,1.0,0.0,-1,0,0,123,16,0,0.3977272727272727,1
0,0,10,2,1,1.0,0.0,3112,3727610,0,24,13,0,0.0,1
1,0,13,4,1,0.846153846,0.153846154,-1,0,0,35,15,0,0.09375,1
0,0,1,2,1,1.0,0.0,-1,20083,5,18,4,0,0.058823529411764705,1
1,3,0,7,1,0.0,0.0,4519,0,1,47,15,0,0.0,1
0,0,176,3,1,0.994318182,0.005681818,-1,9532906,0,36,15,0,0.0,0
0,0,0,8,1,0.0,0.0,2520,632001,7,57,7,0,0.16326530612244897,1
1,1,0,7,1,0.0,0.0,548,0,1,77,24,0,0.0,1
1,0,130,2,0,0.669230769,0.330769231,5687,0,1,25,16,0,0.0,0
1,0,100,4,1,0.76,0.24,-1,0,1,31,13,0,0.0,1
0,0,10,2,1,0.1,0.9,7295,0,5,36,27,0,0.02857142857142857,1
0,0,4,6,1,1.0,0.0,4003,5816617,0,68,42,0,0.19298245614035087,1
1,0,570,10,1,0.994736842,0.005263158,-1,2881378,4,79,21,0,0.0,0
1,0,26,5,1,1.0,0.0,9054,1644,7,58,26,0,0.0,0
0,0,1,3,1,1.0,0.0,5963,0,0,101,11,0,0.2948717948717949,1
0,0,8,3,1,0.125,0.875,1953,4365,3,44,25,0,0.047619047619047616,1
1,0,315,13,0,0.701587302,0.298412698,7929,11068,5,99,15,0,0.08791208791208792,0
1,0,61,2,1,0.819672131,0.180327869,2587,107898,4,26,18,0,0.0,0
0,0,19,2,1,0.526315789,0.473684211,3298,1074963,5,34,15,0,0.0,0
0,0,55,3,0,0.872727273,0.127272727,3245,0,2,34,15,0,0.0,1
1,0,45,2,1,0.044444444,0.955555556,3579,3148672,2,31,24,0,0.0,0
0,0,101,6,1,0.633663366,0.366336634,7616,2190,5,62,31,0,0.0,0
1,0,58,2,1,0.74137931,0.25862069,2649,79203,4,26,18,0,0.0,0
0,0,162,2,1,0.987654321,0.012345679,1602,0,0,34,26,0,0.0,1
0,0,603,7,0,0.905472637,0.094527363,7133,12,7,55,16,0,0.0,0
1,0,432,11,1,0.328703704,0.671296296,1532,0,0,88,28,0,0.0,1
0,0,8,2,1,0.125,0.875,440,0,0,33,22,0,0.0,1
0,0,3,3,1,1.0,0.0,189,0,2,38,29,0,0.15151515151515152,1
0,0,105,2,1,0.619047619,0.380952381,7449,0,8,33,24,0,0.0,0
1,1,122,8,1,0.467213115,0.532786885,3671,0,2,61,19,0,0.016666666666666666,1
0,1,0,2,1,0.0,0.0,5158,0,8,29,20,0,0.0,1
0,0,30,2,1,1.0,0.0,5904,0,4,32,25,0,0.0,0
0,0,0,3,1,0.0,0.0,7192,0,2,43,24,0,0.0,1
0,0,0,3,1,0.0,0.0,75,0,0,36,21,0,0.09090909090909091,1
1,0,37,2,1,0.540540541,0.459459459,-1,5328535,4,29,21,0,0.0,0
0,0,0,9,1,0.0,0.0,2280,333733,3,89,20,0,0.0,1
0,0,19,4,1,0.842105263,0.157894737,8664,7107162,2,32,10,0,0.0,1
1,0,131,8,1,0.93129771,0.06870229,4628,214090,5,74,20,0,0.027777777777777776,0
1,0,30,3,1,0.866666667,0.133333333,7662,666857,3,27,18,0,0.0,0
1,3,85,5,1,1.0,0.0,-1,641733,2,55,30,0,0.0,1
1,0,13,10,1,0.846153846,0.153846154,8763,8308,5,81,14,0,0.0,0
1,0,268,14,0,0.97761194,0.02238806,-1,718,7,83,10,0,0.10666666666666667,0
0,0,13,9,1,0.846153846,0.153846154,268,0,0,71,13,0,0.0,1
1,0,158,2,0,0.607594937,0.392405063,5586,50384,6,27,19,0,0.0,0
0,0,455,9,1,0.378021978,0.621978022,5444,0,2,74,24,0,0.08823529411764706,0
1,0,50,4,1,0.12,0.88,1841,0,0,46,19,0,0.0,1
0,1,0,3,1,0.0,0.0,3791,279260,3,40,26,0,0.0,1
1,0,70,9,1,0.871428571,0.128571429,-1,77959,4,78,17,0,0.0,0
0,2,132,12,1,1.0,0.0,1706,4830221,2,99,12,0,0.05319148936170213,1
1,0,0,9,1,0.0,0.0,603,0,2,65,15,0,0.031746031746031744,1
0,1,12,5,1,0.333333333,0.666666667,7986,109426,4,39,15,0,0.0,1
0,3,104,9,1,0.153846154,0.846153846,-1,9421973,1,67,10,0,0.046875,1
0,0,4,5,1,1.0,0.0,-1,0,2,58,40,0,0.03571428571428571,1
0,0,62,7,0,1.0,0.0,7830,11021,5,54,17,0,0.0,0
1,0,62,5,1,0.838709677,0.161290323,3746,774723,4,56,21,0,0.0,0
0,0,21,4,1,0.428571429,0.571428571,8093,3612,4,32,24,0,0.14285714285714285,1
0,1,58,10,1,0.637931034,0.362068966,-1,0,2,52,12,0,0.0,1
1,0,261,7,0,0.727969349,0.272030651,6708,67890,5,61,17,0,0.0,0
1,0,587,2,1,0.790459966,0.209540034,7621,69638,5,30,22,0,0.0,0
1,0,30,6,1,0.966666667,0.033333333,5767,0,2,59,27,0,0.03508771929824561,1
0,0,3,3,1,1.0,0.0,2532,0,0,60,12,0,0.5789473684210527,1
0,0,51,13,1,1.0,0.0,3993,5707171,0,127,50,0,0.17592592592592593,1
1,0,228,4,0,0.956140351,0.043859649,-1,124657,3,40,16,0,0.0,0
0,0,23,2,0,1.0,0.0,5630,1482268,3,31,18,0,0.14814814814814814,0
0,0,226,11,1,0.96460177,0.03539823,7785,19148,4,80,23,0,0.0958904109589041,0
1,0,15,5,1,0.6,0.4,333,0,0,44,22,0,0.047619047619047616,1
0,0,13,2,1,0.076923077,0.923076923,7295,0,5,43,36,0,0.0,1
1,0,263,6,1,0.897338403,0.102661597,4210,3878,6,66,20,0,0.0,0
1,4,1,12,1,1.0,0.0,5062,0,1,95,26,0,0.0,1
0,0,0,9,1,0.0,0.0,3008,1142313,4,64,17,0,0.04918032786885246,0
0,0,0,2,1,0.0,0.0,-1,0,0,21,9,0,0.0,1
1,0,21,3,1,0.904761905,0.095238095,90,0,0,39,24,0,0.0,1
1,0,312,3,1,0.983974359,0.016025641,4193,2122361,1,20,12,0,0.0,0
1,1,208,10,0,0.9375,0.0625,3964,10203,6,108,44,0,0.06930693069306931,0
0,0,19,6,1,0.631578947,0.368421053,5613,0,5,48,28,0,0.06666666666666667,1
0,0,40,2,1,0.95,0.05,-1,0,3,33,25,0,0.03125,1
0,0,58,1,0,0.931034483,0.068965517,803,2778969,2,18,11,0,0.0,1
0,0,100,3,1,0.98,0.02,-2,7524,3,33,13,0,0.0,0
1,0,137,3,0,0.430656934,0.569343066,8519,8,10,36,16,0,0.0,0
0,3,5,8,1,1.0,0.0,1728,0,3,68,21,0,0.014925373134328358,1
0,0,31,2,1,0.0,1.0,5445,6496,5,23,14,0,0.0,0
1,0,587,6,1,0.936967632,0.063032368,7740,779,6,49,22,0,0.0,0
1,0,37,5,1,0.837837838,0.162162162,2686,189942,4,50,20,0,0.0,0
0,0,0,9,1,0.0,0.0,5616,0,5,70,45,0,0.32075471698113206,1
0,0,0,13,1,0.0,0.0,12762,3466,6,108,27,0,0.14893617021276595,0
0,0,253,5,1,0.920948617,0.079051383,7133,12,7,45,16,0,0.0,0
0,0,20,6,1,0.0,1.0,6382,0,3,53,35,0,0.0,1
1,0,35,2,1,0.114285714,0.885714286,5063,2258035,5,41,32,0,0.0,0
0,2,16,15,1,0.9375,0.0625,241,0,0,238,15,0,0.5866666666666667,1
1,0,52,2,0,0.826923077,0.173076923,-1,976514,3,22,13,0,0.0,0
1,0,163,23,1,0.245398773,0.754601227,3556,0,1,186,20,0,0.453125,1
0,1,83,6,1,0.469879518,0.530120482,5613,0,5,46,28,0,0.0,1
1,0,86,5,1,0.906976744,0.093023256,8043,2572,6,48,20,0,0.14285714285714285,0
0,0,68,7,1,0.897058824,0.102941176,7159,2320,3,54,27,0,0.14893617021276595,0
0,6,13,22,1,1.0,0.0,-1,0,0,137,19,0,0.022388059701492536,1
1,0,0,4,1,0.0,0.0,2948,12791,5,34,13,0,0.0,0
1,0,241,2,1,0.680497925,0.319502075,-1,4231178,2,24,15,0,0.0,0
0,1,47,2,1,0.0,1.0,1950,341948,1,32,24,0,0.0,1
1,0,13,7,1,0.384615385,0.615384615,6474,0,10,61,16,0,0.0,0
1,4,22,15,1,0.818181818,0.181818182,4508,10462889,2,164,16,0,0.3333333333333333,1
1,0,4,2,0,0.75,0.25,566,2579543,2,23,15,0,0.0,0
0,3,278,9,1,0.115107914,0.884892086,760,0,0,77,16,0,0.0,1
0,1,21,5,1,0.952380952,0.047619048,9,0,0,57,26,0,0.0,1
0,0,0,13,1,0.0,0.0,-1,1112236,4,91,12,0,0.10975609756097561,0
0,0,205,6,1,0.887804878,0.112195122,7155,2250,3,42,14,0,0.13513513513513514,0
0,1,31,5,0,0.032258065,0.967741935,-1,0,0,59,29,0,0.0,1
0,0,21,7,1,0.19047619,0.80952381,5627,0,5,64,31,0,0.18518518518518517,1
0,0,51,13,1,1.0,0.0,3992,5697976,0,126,50,0,0.13513513513513514,1
1,0,35,6,1,0.8,0.2,-1,632297,1,44,19,0,0.0,0
0,0,8,4,1,0.125,0.875,1953,4365,3,51,24,0,0.0851063829787234,1
1,0,141,3,1,0.943262411,0.056737589,7986,7423,5,33,19,0,0.0,0
0,0,2,2,1,0.5,0.5,6467,0,1,34,26,0,0.0,1
0,0,123,2,1,0.674796748,0.325203252,7297,0,5,36,27,0,0.0,0
0,3,664,24,1,0.978915663,0.021084337,4759,0,0,292,11,0,0.38388625592417064,1
0,0,35,1,0,0.971428571,0.028571429,2580,1671658,2,15,8,0,0.0,0
1,0,20,2,1,1.0,0.0,-1,97934,3,31,23,0,0.0,0
0,2,3,17,1,1.0,0.0,-1,0,0,188,13,0,1.0,1
0,0,11,7,1,0.454545455,0.545454545,3733,241689,4,64,36,0,0.0,1
0,0,0,9,1,0.0,0.0,-1,1033,7,55,18,0,0.12244897959183673,0
0,0,7,6,1,0.428571429,0.571428571,7296,0,5,58,49,0,0.16,1
1,0,48,17,0,0.833333333,0.166666667,8616,1422,6,109,15,0,0.0,0
1,0,99,9,0,1.0,0.0,12544,857,8,72,14,0,0.02857142857142857,0
0,0,18,7,1,0.555555556,0.444444444,5614,0,5,43,34,0,0.13157894736842105,1
1,0,82,29,0,1.0,0.0,4329,0,2,229,17,0,0.2722222222222222,1
1,0,28,12,1,0.928571429,0.071428571,3104,545173,3,79,23,0,0.05333333333333334,0
1,0,60,7,1,0.733333333,0.266666667,6566,63052,5,55,14,0,0.0,0
1,0,79,2,1,0.772151899,0.227848101,-1,1603,5,24,15,0,0.0,0
0,0,59,2,1,0.372881356,0.627118644,-1,0,0,18,10,0,0.125,1
1,0,8,6,1,0.125,0.875,939,0,0,53,18,0,0.0,1
0,0,69,5,1,0.637681159,0.362318841,7616,2190,5,48,21,0,0.0,0
1,0,0,11,1,0.0,0.0,12168,5943,6,85,20,0,0.0625,0
1,0,17,17,0,0.0,1.0,7419,285,7,98,13,0,0.0,0
0,3,124,9,1,0.951612903,0.048387097,244,0,0,96,14,0,0.24675324675324675,1
0,0,4,8,1,0.0,1.0,-1,0,0,64,19,0,0.20754716981132076,1
0,0,28,3,1,0.25,0.75,7067,2346363,1,34,25,0,0.0,1
0,0,32,1,1,0.71875,0.28125,-1,0,0,33,24,0,0.0,1
1,0,313,6,1,0.060702875,0.939297125,3358,2330327,5,60,23,0,0.1111111111111111,0
1,0,163,4,1,0.963190184,0.036809816,3924,736894,3,58,18,0,0.09433962264150944,0
1,0,217,2,1,0.953917051,0.046082949,8164,1273697,5,32,23,0,0.0,0
1,0,48,4,0,0.145833333,0.854166667,592,764621,2,36,17,0,0.0,1
0,0,201,2,1,0.975124378,0.024875622,-1,0,1,22,13,0,0.0,0
0,0,6,4,1,0.666666667,0.333333333,4967,0,1,167,12,0,0.16783216783216784,1
0,0,0,4,1,0.0,0.0,7284,854720,4,44,21,0,0.0,0
0,0,78,4,1,0.602564103,0.397435897,7615,2188,5,59,31,0,0.0,0
0,0,28,2,1,0.892857143,0.107142857,4455,780526,3,34,27,0,0.0,0
0,0,78,6,1,0.871794872,0.128205128,12031,101986,4,50,13,0,0.0,0
1,0,41,2,1,0.585365854,0.414634146,7296,0,3,34,25,0,0.0,0
0,0,35,9,0,0.914285714,0.085714286,10678,23,8,64,18,0,0.16363636363636364,0
0,0,54,3,1,1.0,0.0,-2,1373136,3,30,15,0,0.0,0
0,0,5,4,1,1.0,0.0,2499,8547,2,54,17,0,0.08,1
0,0,1731,4,0,0.94627383,0.05372617,7131,12,7,34,16,0,0.0,0
1,0,108,6,0,0.759259259,0.240740741,7522,10631,5,67,26,0,0.0,0
0,0,1133,5,0,0.939099735,0.060900265,7132,12,7,41,16,0,0.0,0
0,0,34,2,1,0.029411765,0.970588235,3374,0,1,24,17,0,0.0,1
0,4,19,33,1,1.0,0.0,3333,0,2,194,19,0,0.10857142857142857,1
1,0,32,3,1,0.0,1.0,975,0,0,28,19,0,0.0,0
1,1,28,19,1,0.642857143,0.357142857,-1,0,0,122,17,0,0.05172413793103448,1
0,0,4,12,1,1.0,0.0,4004,5828815,0,126,50,0,0.17757009345794392,1
0,0,83,6,1,0.469879518,0.530120482,5613,0,5,45,28,0,0.0,1
1,0,71,2,1,0.704225352,0.295774648,2347,86181,4,30,21,0,0.0,0
0,1,4,9,1,1.0,0.0,1852,0,0,81,12,0,0.06578947368421052,1
0,0,33,6,1,0.363636364,0.636363636,2191,0,0,56,12,0,0.09803921568627451,1
1,0,54,2,1,0.722222222,0.277777778,734,3941699,2,28,20,0,0.0,1
0,0,81,6,1,0.814814815,0.185185185,3461,205761,5,61,12,0,0.0,0
1,0,5,5,1,0.8,0.2,6889,0,3,59,26,0,0.0,0
1,0,222,9,0,0.774774775,0.225225225,8276,6078,6,71,16,0,0.109375,0
1,0,47,5,1,0.829787234,0.170212766,8047,2604,6,48,20,0,0.14285714285714285,0
0,0,50,8,0,0.7,0.3,11049,549,6,65,14,0,0.08333333333333333,0
1,0,51,2,1,0.862745098,0.137254902,1527,775330,2,30,22,0,0.0,0
1,0,30,7,1,0.366666667,0.633333333,-1,0,0,67,19,0,0.0,1
0,0,19,32,1,0.736842105,0.263157895,8018,0,4,324,33,0,0.3728813559322034,1
0,0,0,3,1,0.0,0.0,3448,0,1,29,18,0,0.0,1
1,0,51,14,1,1.0,0.0,3992,5697976,0,131,54,0,0.19090909090909092,1
0,1,33,8,1,0.878787879,0.121212121,82,9795924,0,70,19,0,0.07692307692307693,1
1,0,147,16,1,0.442176871,0.557823129,5339,11068,6,110,15,0,0.1111111111111111,0
1,0,215,4,1,0.972093023,0.027906977,8632,49662,4,39,17,0,0.0,1
0,0,30,4,1,0.966666667,0.033333333,5756,0,2,77,23,0,0.3508771929824561,1
0,0,26,12,1,0.115384615,0.884615385,8019,0,4,121,31,0,0.07079646017699115,1
1,0,186,3,1,0.956989247,0.043010753,3987,834691,2,24,16,0,0.0,0
0,0,66,12,0,0.712121212,0.287878788,4949,6019,7,82,11,0,0.15492957746478872,0
1,1,140,7,1,0.3,0.7,6245,25149,5,64,21,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,34,27,0,0.030303030303030304,1
1,0,54,4,1,0.759259259,0.240740741,8906,1546,6,36,17,0,0.0,0
0,2,4,4,1,1.0,0.0,470,0,0,48,28,0,0.0,1
1,0,1,3,1,0.0,1.0,4517,1499409,3,25,16,0,0.0,0
1,0,43,6,1,0.88372093,0.11627907,2739,11657,6,51,22,0,0.24390243902439024,1
0,0,4,13,1,1.0,0.0,4003,5816617,0,126,50,0,0.21153846153846154,1
1,0,303,5,0,0.712871287,0.287128713,-1,1876,7,47,11,0,0.0,0
0,1,0,3,1,0.0,0.0,774,0,0,36,13,0,0.16129032258064516,1
1,0,245,5,0,0.808163265,0.191836735,9336,199475,4,44,17,0,0.0,0
1,0,80,5,0,0.7625,0.2375,9530,39989,5,45,15,0,0.0,0
1,0,206,8,1,0.640776699,0.359223301,7903,565105,4,72,23,0,0.09090909090909091,0
1,0,74,2,1,0.27027027,0.72972973,8430,567,7,23,15,0,0.0,0
0,0,14,4,1,1.0,0.0,2965,0,0,73,18,0,0.35185185185185186,1
0,0,121,6,0,0.842975207,0.157024793,6215,3167,5,54,16,0,0.0,0
1,0,144,2,0,0.951388889,0.048611111,4044,2572445,3,22,13,0,0.0,0
1,0,215,2,0,0.665116279,0.334883721,7530,4970261,4,29,21,0,0.0,0
1,0,31,2,0,0.580645161,0.419354839,-1,162665,4,27,18,0,0.0,0
0,0,8,4,0,1.0,0.0,1338,22211,6,40,20,0,0.02564102564102564,1
